video_id,published_at,channel_id,title,description,channel_title,subscriber_count,channel_published_at,channel_country,channel_video_count,channel_keywords,channel_topic_categories,avg_comment_sentiment,comment_sentiment_std,avg_top_comment_replies,thumbnail_url,tags,category_id,topic_categories,license,live_broadcast_content,default_language,default_audio_language,is_embeddable,made_for_kids,favorite_count,duration,definition,caption,licensed_content,added_at,fetch_timestamp,view_count,like_count,comment_count,duration_seconds,days_since_published,views_per_day,peak_rank,will_trend,days_to_peak,performance_bucket
JEsZhLEMNaw,2025-10-04 01:00:08+00:00,UCtholpBoSTx21Acr8mEVRtg,video    vikash rao  shilpiraj rangdari song  rangdar piyawa,,Vikash Rao Official ,547000,,,,,,,,,,vikash rao official vikash rao   rangdar piyawa vikash rao rangdari song vikash rao new video bhojpuri video vikash rao video bhojpuri rangdari video rangdari song bhojpuri rangdari song new viral song rangdari video bhojpuri vikash rao video song rangdar piyawa vikash rao vikash rao rangdar piyawa shilpi raj bhojpuri song shilpi raj ke gana shilpi raj rangdari song,10,,,,,,,,,210.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,331514,24627,3373,210,2,110504.66666666667,331514,0,2,Popular
6yskj-7Rb6I,2025-10-05 01:31:00+00:00,UCZfUMNl_v1q5FUCkTxcbICA,gta5 worlds highest      impossible super mega ramp  challenge  indian dj,,Rajasthani Gta King ,3770,,,,,,,,,,,24,,,,,,,,,536.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,214969,515,5,536,1,107484.5,214969,0,1,Standard
4OEUcrcBa8I,2025-10-05 03:45:01+00:00,UCku1ZtHihJ-DQSSUT9Yssiw,     balaji aajao ek baar sunil sharmanaresh sisaivijay rajput balaji bhajan 2025,,Shyam Amrit Vaani,3400,,,,,,,,,,balaji aajao ek baar sunil sharma bhajan balaji aajao ek baar bhajan balaji aajao ek baar sunil sharma ke bhajan balaji bhajan sunil sharma savariya kardo beda paar sunil sharma bhajan balaji bhajan savariya kardo beda paar compose balaji aajao ek baar naresh sisai bhajan sunil sharma dhingadiya bhajan sunil sharma bhajan 2023 vijay rajput bhajan sawariya kardo beda par sunil sharma bhajan 2023 vijay rajput sawriya kardo beda paar bhajan instagram trending bhajan,10,,,,,,,,,1853.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,56523,393,12,1853,1,28261.5,56523,0,1,Standard
aTVlwV3Nvng,2025-10-05 12:01:39+00:00,UCrWdPsIgE4GIWGiFUMHL4bQ,new leagues  battle modes explained in clash of clans,,Sumit 007,2410000,,,,,,,,,,coc clash of clans coc october update clash of clans october update new league coc clash of clans new league ranked battle coc ranked battle clash of clans coc october update explained sumit 007,20,,,,,,,,,890.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,326791,17830,1764,890,1,163395.5,326791,0,1,Popular
bJFoh9CdEh0,2025-10-04 23:30:11+00:00,UCE2TD6Sdkg-KHLz8ndyHFaQ,kuanra punei janha go phula baulabeni        kumar punei song  namita agrawal,,Odia Bhaktidhara,2780000,,,,,,,,,,odia bhaktidhara odia bhakti odia bhajan odia janana odia bhakti song odia bhajan audio jukebox odia purana odia gahani gita best odia bhajan top odia bhajan sidharth bhakti bhajan sarthak music bhajan jagannath bhajan odia shiva bhajan best old odia bhajan odia gahani namita agrawal odia bhakti gita new odia bhajan kuanra punei janha go phula baulabeni kumar punei song   namita agrawal,10,,,,,,,,,807.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,129944,984,18,807,2,43314.666666666664,129944,0,2,Standard
3lDOYuABfkE,2025-10-05 11:50:00+00:00,UCAfv_IWzruI7SadZGpg-xMw,avaritia knocked on my door in minecraft,,Blazzy,523000,,,,,,,,,,blazzy roblox adispot roblox blazzzy blazy blazzy adi spot adi spot blazzy minecraft minecraft minecraft trolling adispot adispot adispoot avaritia knocked on my door in minecraft,20,,,,,,,,,1532.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,479144,5974,263,1532,1,239572.0,479144,0,1,Popular
5d6OC45qEXg,2025-10-05 00:30:03+00:00,UCz5LuiEjAKMAQwn0SKQbqxg,payal ki khanak  new haryanvi song 2025  superhit love story song  official video,,Shubh Aradhana,660,,,,,,,,,,payal ki khanak official video new song payal ki khanak new haryanvi song 2025 mohit love payal ki khanak payal ki khanak mohit love trending song payal ki khanak viral song payal ki khanak viral song viral song payal ki khanak hindi song payal ki khanak payal ki khanak viral song instagram trending song payal ki khanak anil rawat viral song payal ki khanak 2025 payal ki khanak song payal ki khanak dj song payal ki khanak anil rawat song payal ki khanak biraj song,22,,,,,,,,,915.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,16665,50,1,915,1,8332.5,16665,0,1,Standard
EUCUq0CY-X0,2025-10-06 13:00:29+00:00,UCmxZC7yUgsSjtFcGoJ-fDnw,scary teacher 3d vs squid game trying monster boat flying challenge with balloon mask and bicycle,,Scary Teacher Horror,252000,,,,,,,,,,scary teacher 3d scary teacher game game prank funny animation scary teacher 3d game ice scream prank coffin dancing scary teacher 3d troll funny animation cartoon 3d animated shows short films funny animations squid game among us scary games animation fans education school elementary school cgi classic cartoons cgi movies cgi cartoons comedy stories random memes movie best learning video games characters rainbow roblox minecraft toons game toons family,22,,,,,,,,,1011.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,58808,3016,61,1011,0,58808.0,58808,0,0,Standard
zDsqFpqbwxM,2025-10-06 00:01:11+00:00,UCa59pR8iMNFh5DMDJMPslDA,jaya jaya gajalaxmi maa       namita agrawal  gajalaxmi bhajan 2025  s music,,Namita Agrawal 2,532000,,,,,,,,,,jaya jaya gajalaxmi gajalaxmi bhajan namita agrawal sidharth music gajalaxmi puja bhajan kumar purnima song odia bhajan gajalaxmi maa gajalaxmi ashtottari      gajalaxmi 2025 odia devotional song namita agrawal bhajan,10,,,,,,,,,968.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,39837,413,26,968,0,39837.0,39837,0,0,Standard
EJoGLuVrOjg,2025-10-07 05:59:33+00:00,UC6ORFZikG_0P1eOexZUK_vw,chill stream  wormate live wormate wormateio shortsfeed,,NIGHTMARE IS LIVE,132000,,,,,,,,,,wait for end bgmi funny short t1 is dream please god viral kar do,20,,,,,,,,,3748.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,530849,958,0,3748,-1,inf,530849,0,-1,Popular
K_JkTEW_ucY,2025-10-02 05:05:46+00:00,UC89HdNLDXLrWc1cqk4dzwdA,karva chauth pe upasi  official video  nili pili chudi le  anil rawat  farmani  bhai giri music,,Bhaigiri music,479000,,,,,,,,,,karva chauth ki upasi karva chauth ki upasi official video karva chauth pe upasi new song karva chauth pe upasi anil rawat karva chauth pe upasi farmani naaz karva chauth pe upasi dj song hindi song payal ki khanak anil rawat new hindi song farmani naaz new song 16 singar karyo jarur nili pili chudi le aaiyo karva chauth hit song karva chauth song hindi hit song anil rawat song farmani naaz song jps song anil nili pili chudi song nili pili song dj song,10,,,,,,,,,201.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-02 00:00:00+00:00,231622,3646,137,201,-1,inf,1878481,1,4,High-Performing
K_JkTEW_ucY,2025-10-02 05:05:46+00:00,UC89HdNLDXLrWc1cqk4dzwdA,karva chauth pe upasi  official video  nili pili chudi le  anil rawat  farmani  bhai giri music,,Bhaigiri music,479000,,,,,,,,,,karva chauth ki upasi karva chauth ki upasi official video karva chauth pe upasi new song karva chauth pe upasi anil rawat karva chauth pe upasi farmani naaz karva chauth pe upasi dj song hindi song payal ki khanak anil rawat new hindi song farmani naaz new song 16 singar karyo jarur nili pili chudi le aaiyo karva chauth hit song karva chauth song hindi hit song anil rawat song farmani naaz song jps song anil nili pili chudi song nili pili song dj song,10,,,,,,,,,201.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-03 00:00:00+00:00,567524,6513,201,201,0,567524.0,1878481,1,4,High-Performing
K_JkTEW_ucY,2025-10-02 05:05:46+00:00,UC89HdNLDXLrWc1cqk4dzwdA,karva chauth pe upasi  official video  nili pili chudi le  anil rawat  farmani  bhai giri music,,Bhaigiri music,479000,,,,,,,,,,karva chauth ki upasi karva chauth ki upasi official video karva chauth pe upasi new song karva chauth pe upasi anil rawat karva chauth pe upasi farmani naaz karva chauth pe upasi dj song hindi song payal ki khanak anil rawat new hindi song farmani naaz new song 16 singar karyo jarur nili pili chudi le aaiyo karva chauth hit song karva chauth song hindi hit song anil rawat song farmani naaz song jps song anil nili pili chudi song nili pili song dj song,10,,,,,,,,,201.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-04 00:00:00+00:00,836804,8563,223,201,1,418402.0,1878481,1,4,High-Performing
K_JkTEW_ucY,2025-10-02 05:05:46+00:00,UC89HdNLDXLrWc1cqk4dzwdA,karva chauth pe upasi  official video  nili pili chudi le  anil rawat  farmani  bhai giri music,,Bhaigiri music,479000,,,,,,,,,,karva chauth ki upasi karva chauth ki upasi official video karva chauth pe upasi new song karva chauth pe upasi anil rawat karva chauth pe upasi farmani naaz karva chauth pe upasi dj song hindi song payal ki khanak anil rawat new hindi song farmani naaz new song 16 singar karyo jarur nili pili chudi le aaiyo karva chauth hit song karva chauth song hindi hit song anil rawat song farmani naaz song jps song anil nili pili chudi song nili pili song dj song,10,,,,,,,,,201.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,1878481,14811,306,201,4,375696.2,1878481,1,4,High-Performing
LNospXBXI44,2025-10-05 13:09:17+00:00,UCtNxjL-8WeFZ6LbfrOYgNoQ,mining 1 million rainbow block in minecraft ,,Dash Empire,2110000,,,,,,,,,,,20,,,,,,,,,1101.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,332924,4595,181,1101,1,166462.0,332924,0,1,Popular
H3CSJaKlGfo,2025-10-05 23:00:17+00:00,UC5fbdgYVnVwnEcM2KnaeZ0g,    sharad purnima vrat katha      purnima ki katha  ras purnima,,Ambey Bhakti,13400000,,,,,,,,,,    kojagiri purnima 2025        sharad purnima vrat katha   sharad purnima ki katha purnima vrat katha ras purnima ki katha komudi vrat ki kahani    purnima ki katha sharad purnima katha   2025     katha sharad purnima ki purnima vrat katha 2025 kojagiri vrat katha     kojagiri purnima   2025 sharad purnima,10,,,,,,,,,947.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,65753,578,18,947,1,32876.5,65753,0,1,Standard
LI8OgULf3gg,2025-10-06 11:11:15+00:00,UCtjP5jD_NrYoQWFiIqY3iFQ,shinchan kinderjoy scam  brainrot kids  rc car trouble  franklin gta 5 malayalam funny story,,The Mallu Don,188000,,,,,,,,,,gta 5 gta 5 malayalam franklin gta 5 shinchan gta 5 gta 5 funny gta 5 kid friendly gta 5 challenges gta 5 avengers gta 5 thanos gta 5 iron man gta 5 kinder joy gta 5 squid game gta 5 shorts gta 5 gameplay gta 5 racing gta 5 fun gta 5 trevor gta 5 michael gta 5 malayalam funny gta 5 cartoon gta 5 tamil gta 5 roleplay gta 5 stunts gta 5 comedy gta 5 story mode malayalam gaming gta 5 trending gta 5 new video gta 5 viral gta 5 gaming,20,,,,,,,,,1691.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,46542,1023,100,1691,0,46542.0,46542,0,0,Standard
kJ6U3CRiqi4,2025-10-05 04:09:57+00:00,UCGY9etUMp3d1MlOWbSD95wQ,karwachauth pe ke lyana seofficial video gulshan musicjaat nia new haryanvi songs haryanavi 2025,,Gulshan Music,686000,,,,,,,,,,karwachauth pe ke lyana se karwachauth pe ke lyana se song karwachauth pe ke lyana se gulshan music chand mera ke lyavga gulshan music jaat nia gulshan music songs gulshan music new song haryanvi new song haryanvi songs haryanavi 2025 new haryanvi songs haryanavi 2025 haryanvi songs haryanvi songs 2025 new haryanvi songs 2025 latest haryanvi songs 2025 haryanvi dj songs karwachauth karwachauth song karwa chauth karwachauth ka gift karwachauth gaana,10,,,,,,,,,245.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,67881,2986,559,245,1,33940.5,67881,0,1,Standard
ttLNx_cV7OU,2025-10-05 16:45:00+00:00,UCF10AG_t1AYW3mlmX7g1VJA,sevilla vs barcelona  laliga 202526  extended highlights,,FanCode,2070000,,,,,,,,,,laliga footballhighlights kylianmbappe judebellingham lamineyamal robertlewandowski pedri marcusrashford trentalexanderarnold antoinegriezmann julianalvarez isco takefusakubo nicowilliams santicazorla ,17,,,,,,,,,1197.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,177985,5877,620,1197,1,88992.5,177985,0,1,Standard
u3e6zT7BG8g,2025-09-29 23:15:06+00:00,UCgoM6k5PXx8JVSrGqCQjeeA,devigeet2025       anjali bhardwaj ka devi geet  new bhakti song,,UMANG RANG,413,,,,,,,,,,durga puja song durga maa songs durga kavach durga mantra durga stuti durga kavach in hindi durga kavacham durga kavach with lyrics mata ke bhajan mata rani ke bhajan mata rani bhajan mata mata rani song mata song mata bhajan mata ji ke bhajan bhajan mata rani mataji bhajan bhakti song bhajan songs kavach durga kavach durga kavach durga saptashati hindi devi kavach anjali bhardwaj new bhakti song2025 anjali bhardwaj ke devi geet,10,,,,,,,,,1608.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,16401,106,2,1608,7,2050.125,16401,0,7,Standard
U3Fq-dhkF10,2025-10-04 09:01:20+00:00,UCZ9lCUhUOUrwqVJmfBkN92A,himlands new king  queen is back s6 part 37,,YesSmartyPie,6650000,,,,,,,,,,yessmartypie yes smarty pie smartypie smarty pie yessmartypie skyblock yessmartypie minecraft minecraft yessmartypie yessmartypie himlands himlands yessmartypie himlands new video smartypie himland himland world minecraft world himland himlands entities biggest secret revealed i got scammed getting scammed in himlands himlands biggest entity is weak now killwish kidnapped my friend killwish wizard relation the rise of a new entity himlands ep 37,20,,,,,,,,,4080.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-04 00:00:00+00:00,471844,60002,5904,4080,-1,inf,1302081,1,2,High-Performing
U3Fq-dhkF10,2025-10-04 09:01:20+00:00,UCZ9lCUhUOUrwqVJmfBkN92A,himlands new king  queen is back s6 part 37,,YesSmartyPie,6650000,,,,,,,,,,yessmartypie yes smarty pie smartypie smarty pie yessmartypie skyblock yessmartypie minecraft minecraft yessmartypie yessmartypie himlands himlands yessmartypie himlands new video smartypie himland himland world minecraft world himland himlands entities biggest secret revealed i got scammed getting scammed in himlands himlands biggest entity is weak now killwish kidnapped my friend killwish wizard relation the rise of a new entity himlands ep 37,20,,,,,,,,,4080.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,1302081,95406,8482,4080,2,434027.0,1302081,1,2,High-Performing
0COQAmW7gCo,2025-10-05 04:30:06+00:00,UCp-tcyRJg8RDDSGWGPqAyEg,     parfum lagave chunni meinlovekush dungridance video dance rasiya,,POSWAL TOP MUSIC,1100000,,,,,,,,,,,10,,,,,,,,,485.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,121800,427,23,485,1,60900.0,121800,0,1,Standard
HyaZ9r-3Wcw,2025-10-07 03:39:00+00:00,UCLm85ASz0gDwLr6KAPc8zWg,i got la secret combinasion from owner in steal a brainrot roblox,,SenpaiUnlimited,948000,,,,,,,,,,senpaispider senpaispider new video senpaispider pvp senpaispider face revel senpaispider wither storm senpaispider smarty pie senpaispider lapatasmp senpaispider minecraft blox fruit roblox blox fruit senpai blox fruit blox fruits sea 2 blox fruit sea 3 blox fruit steal a brainrot steal a brainrot update steal a brainrot owner senpaispider steal a brainrot senpai unlimited la secret combinasion steal a brainrot new secret,20,,,,,,,,,1555.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,200045,12645,4377,1555,-1,inf,200045,0,-1,Standard
sFmWQtXkvvE,2025-09-30 15:00:04+00:00,UCR-jDE2qGtE_S4qNmPbFCLQ,video khesari lal yadav     2025  new durga puja song 2025,,TrackMania,295,,,,,,,,,,khesari lal yadav ka new devi geet khesari lal yadav ka new devi geet 2025 khesari lal yadav new devi geet khesari lal yadav devi geet new khesari lal yadav ka devi geet khesari lal yadav ka naya devi geet khesari lal yadav ka bhojpuri devi geet khesari lal yadav ke devi geet khesari lal yadav devi geet devi geet khesari lal yadav khesari lal new devi geet new devi geet khesari lal khesari lal yadav devi geet 2025 new durga puja song devi geet pawan singh devigeet,22,,,,,,,,,1368.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,22131,74,2,1368,6,3161.5714285714284,22131,0,6,Standard
T2CIgneroiE,2025-10-06 06:00:21+00:00,UCYRY748zxmc_WNrnB6UzJpg,this bgmi trio will make u laugh so hard   bgmi funny highlight,,8bit Goldy,978000,,,,,,,,,,,20,,,,,,,,,574.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,194383,19413,179,574,0,194383.0,194383,0,0,Standard
RpqI1Yq09nc,2025-10-05 10:28:17+00:00,UCd_XI_C8TI-L0iWZeCP76qQ,2025    new tulsa bhajan 2025 tulsi bhajannew bhajan kartik mas bhajan 2025,,Shree Bhakti Sagar,294000,,,,,,,,,,,10,,,,,,,,,6703.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,54455,555,20,6703,1,27227.5,54455,0,1,Standard
Nz2GLdh-50U,2025-10-07 04:37:24+00:00,UCUs2MOAdMKcdcNgSgMUXw6w,aaj to ninja x2r chla liyaindian bike game play video,,gamer top29,1340,,,,,,,,,,,24,,,,,,,,,812.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,50453,0,7,812,-1,inf,50453,0,-1,Standard
p7bGB6bVz1s,2025-10-06 00:30:41+00:00,UCEjdQsOHLqbl8UiB8b4L5ng,  special       maa lakshmi ji ki aarti  sharad purnima 2025 mata aarti,,Krishna Bhajan कृष्णा भजन,1280000,,,,,,,,,,om jai laxmi mata aarti aarti om jai laxmi mata      jai laxmi mata aarti om jai lakshmi mata aarti     om jai laxmi mata anuradha paudwal om jai lakshmi mata aarti fast om jai lakshmi mata aarti with lyrics om jai laxmi mata alka yagnik om jai laxmi mata om jai laxmi mata lyrics super fast om jai lakshmi mata lakshmi aarti             sharad purnima sharad purnima 2025,10,,,,,,,,,405.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,27692,195,11,405,0,27692.0,27692,0,0,Standard
F6WmAYzsRzM,2025-10-06 22:39:52+00:00,UCLyeLv13NLgHjFn2FVdbh4w,free fire livebrranked push to grandmastr2x awm gameplay on live,,DAD I AM OK GAMING,945000,,,,,,,,,,dad i am ok gaming free fire free fire live garena free fire free fire max free fire diamond free fire max live free fire gameplay gaming live gaming prank gaming challenges gaming vlog gaming funny videos gaming id free fire dad i am ok gaming dadiamokgaming hindigaming trendingvideo gamingvideo gamer livestreamer shortsvideo viralshorts shorts,20,,,,,,,,,23795.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,179950,3065,1,23795,0,179950.0,179950,0,0,Standard
LA-G8DKsuqA,2025-10-04 23:30:10+00:00,UCD5XfFaY1cHbwtZDAnDLUuw,ram aayenge the celebration     2025 special bhajan 2025  ram bhajan,,Mahi Bhakti,5890,,,,,,,,,,hindi shayari kumar vishwas latest video teri mitti latest song hindi poetry latest ram aayenge ayodhya ram sita mere ghar ram aaye hain ram siya ram adipurush shri ram ram ke bhajan new ram bhajan bhojpuri ran bhajan bhojpuri ram bhajam prema nand maharaj ram bhajan special ram bhaja2025 bhakti bhav bhajan 2025,10,,,,,,,,,364.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,67452,474,18,364,2,22484.0,67452,0,2,Standard
jsO5GMp7oEA,2025-10-05 06:30:25+00:00,UC-7Z7JlhCEHzBodvraTktqQ,tiny horror police train vs tiny horror school bus,,Alpha Sena,373000,,,,,,,,,,indian bike driving 3d plugin indian bike driving haunted videos indina bike game indian bike driving 3d new update alpha sena indian bike haunted games game haunted videos of indian bike game gtav oggy oggy indian bike driving 3d,20,,,,,,,,,620.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,252078,806,7,620,1,126039.0,252078,0,1,Popular
1jjv0042tmg,2025-10-06 02:30:04+00:00,UCilrDoDquog01zXfGq_zr5Q,video  sadi nila nila  paras raj yadav  nila nila sadi  anjali bharti  khortha song 2025,,SKS Music 9999,3200,,,,,,,,,,payal ki khanak   sad hindi song 2025   anil rawat payal ki khanak anil rawat viral song payal ki khanak anil rawat song kajal hatrashi anil ravat payal ki khanak anil rawat viral song pyal ki khanak payal ki khanak official video anil rawat komal hathrash payal ki khanak trending song payal ki khanak viral song payal ki khanak viral song instagram trending song payal ki khanak   official video official video   hindi new song,22,,,,,,,,,167.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,15091,45,1,167,0,15091.0,15091,0,0,Standard
3otA3_r1kGA,2025-10-05 13:38:06+00:00,UCxF-KXcs2utlxmN3vzQFQMw,tiny colourfull tralalero tralala vs tiny colourfull tung tung tung sahur in indian bikes driving 3d,,Max Aadi,43000,,,,,,,,,,maxaadi indianbikegamenewvideo indianbikesdriving3dnewvideos tinycolourfulltralalerocheatcode tinycolourfulltungtungtungsahur tralalerotralalavstungtungsahur gta gta5 gaming maxaadinewvideo indianbikegame indianbikedriving3d,20,,,,,,,,,635.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,157305,394,3,635,1,78652.5,157305,0,1,Standard
2hHKyNqphqk,2025-10-07 00:30:07+00:00,UCpgNwtSh7H8E-CE8mMmR-1A,video  raushan rohi         ft  neha goswami  new maghi sad song,,Saathi Records,13200,,,,,,,,,,raushan rohi new song raushan rohi new song 2025 roshan rohi ka gana raushan rohi raushan rohi naya gana maghi song raushan rohi raushan rohi sad song raushan rohi ka gana raushan rohi song    roshan rohi ke new gana pyar ke maral raushan rohi ke new song raushan rohi ke gana ashish yadav ka gana ashish yadav sad song maghi sad song maghi song raushan rohi video song raushan rohi dj song raushan rohi video raushan rohi ka naya gana,10,,,,,,,,,205.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,51459,4412,211,205,-1,inf,51459,0,-1,Standard
5tn9SWi3MQo,2025-10-07 03:38:21+00:00,UCs-CJ484yc9XnUv8kekg4oQ,franklin playing as all baby spiderman kid in indian bike driving 3d,,Kaal Rider,35200,,,,,,,,,,franklin playing as all spiderman in indian bike driving 3d spiderman indian bike driving 3d indian bike driving 3d spiderman spiderman antiyub brainrot kaal rider playing as all magical watch franklin indian bike driving 3d franklin playing as all baby spiderman in indian bike driving 3d franklin playing as all hulk in indian bike driving 3d franklin playing as all ironman in indian bike driving 3d,20,,,,,,,,,756.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,30007,0,4,756,-1,inf,30007,0,-1,Standard
D5pRXv5FAhA,2025-10-06 22:00:18+00:00,UCkdtrncoQg6JJYeABKSuhqg,               sunderkandpath,,Sundarkand Path,74500,,,,,,,,,,today sundarkand ka path sunderkand path sunderkand path new sunderkand path ki vidhi sunderkand path fast sunderkand path full sunderkand path live sunderkand ka path sunderkand path ke labh sunderkand path lyrics sunderkand path aarti sunderkand path ke niyam today sunderkand path sunderkand path with choupai hanuman bhajan sunderkand path in 38 minutes sunderkand ramayan sunderkand sunderkand fast sunderkand with lyrics mangalwar special bhajan,10,,,,,,,,,4292.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,24318,282,25,4292,0,24318.0,24318,0,0,Standard
548Xe8E8jYs,2025-10-06 00:30:06+00:00,UCOY5iB7E8OvOPtuBa3Dl8kA,franklin open all little singham containers in indian bike driving 3d,,Notx Razu,43000,,,,,,,,,,franklin open mystery ghost containers indian bike driving 3d mystery containers indian bike driving 3d mystery container indian bike driving 3d little sigham containers little singham shiva container vir kiko,20,,,,,,,,,659.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,102199,0,16,659,0,102199.0,102199,0,0,Standard
MSkEMdA-ZYs,2025-10-07 01:00:32+00:00,UCLpA4f6iZE3MXOfgjf7cCLw,             aigiri nandini,,SG KORALL BHAKTI,244000,,,,,,,,,,sg korall bhakti sgkorallbhakti,10,,,,,,,,,1093.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,10927,75,1,1093,-1,inf,10927,0,-1,Standard
DeuHqdJDs5Q,2025-10-06 10:32:07+00:00,UC1k1Gf6AbCSuv4CVzOQLLCw,dont take this survey home alone,,I. M. Bixu,4040000,,,,,,,,,,be honest game quiz start survey test funny scary creepy roblox the survey gaming family friendly 2024 horror in hindi do not techno gamerz haunted mythpat bixu slayypop im bixu proboii horror game haunted game triggered insaan live insaan gameplay scary games creepy game creepy experience alone start survey game scary game indie games indie game do not download do not take 2025 home alone survey project start survey 2 no cursing no swearing,20,,,,,,,,,1031.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,190686,7512,801,1031,0,190686.0,190686,0,0,Standard
U5FgpBO2r3k,2025-10-06 10:29:43+00:00,UC19Eu9inWMO6bhDPs0wngnQ,hawa vich full video i g khan i jasmeen akhtar l isha sharma i kulshan sandhu l punjabi songs 2025,,desi tune records,27200,,,,,,,,,,new punjabi songs 2025 new punjabi song new punjabi song 2025 latest this week punjabi pop punjabi popular songs punjabi song punjabi g khan new song punjabi g khan trending punjabi songs jasmeen akhtar kulshan sandhu kulshan sandhu new song punjabi status trending punjabi video new trending punjabi romantic punjabi songs isha sharma new song isha sharma new punjabi song 2025 hawa vich,24,,,,,,,,,241.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,425954,23540,1161,241,0,425954.0,425954,0,0,Popular
RzVQHdD8sPE,2025-10-07 05:30:26+00:00,UCKWeei2agrYSNulNySaewjw,jack  shinchan purchase shinchan car  indian theft auto simulator  aryan gamerz ,,Aryan Gamerz,65800,,,,,,,,,,indian theft auto simulator indian theft auto simulator 3d in indian theft auto simulator indian theft auto simulator new indian theft auto simulator game indian theft auto simulator new cheat code indian theft auto simulator update indian theft auto simulator car mods indian theft auto simulator new train indian theft auto simulator ita menu jack and shinchan purchase shinchan car franklin shinchan new video cheat code,20,,,,,,,,,492.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,28672,0,8,492,-1,inf,28672,0,-1,Standard
VN3jwDUpKks,2025-10-05 11:00:53+00:00,UCPyDkfIhK-sRqJS0llTNdTg,gopal bharwad           manisha bharwad  new gujarati song 2025,,RDC Gujarati HD,3100000,,,,,,,,,,gopal bharwad         manisha bharwad new gujarati song 2025 new gujarati song bangla tara paka paya na superhit gujarati song traditional gujarati song gujarati hit song rdc gujarati gopal bharwad gopal bharwad na geet gopal bharwad songs gujarati song new gujarati song 2025 gujarati love song gujarati new song latest gujarati song 2025 2025 gujarati song gujarati latest song 2025 gujarati trending song 2025,10,,,,,,,,,518.0,hd,false,0,2025-10-07T17:54:27.825303,2025-10-07 00:00:00+00:00,48310,378,7,518,1,24155.0,48310,0,1,Standard
